contract_id,order,section_title,section_id,text,source,confidence
Проект контракта на ремонт дороги__headings_fixed,27,Нести ответственность перед заказчиком за допущенные отступления от проекта по ремонту или сметного расчета по ремонту.,payment_terms,"8.48. Не позднее 5 (пяти) рабочих дней со дня окончания ремонта объекта освободить часть полосы отвода, занятую строительной площадкой, от строительных материалов, временных или вспомогательных сооружений (включая ограждения, бытовки, навесы) и строительной техники, а также в соответствии с законодательством Российской Федерации в области обращения с отходами производства и потребления - от строительного мусора и иных отходов и направить заказчику проект акта о соответствии состояния указанной части полосы отвода, занятой строительной площадкой, условиям контракта.
8.49. В случае неисполнения или ненадлежащего исполнения субподрядчиком, соисполнителем обязательств, предусмотренных договором, заключенным с подрядчиком, подрядчик вправе осуществлять замену субподрядчика, соисполнителя, с которым ранее был заключен договор, на другого субподрядчика, соисполнителя.
8.50. Подрядчик вправе принять решение об одностороннем отказе от исполнения контракта по основаниям, предусмотренным Гражданским кодексом Российской Федерации для одностороннего отказа от исполнения отдельных видов обязательств, а также в соответствии с разделом VII Типовых условий, если в контракте было предусмотрено право заказчика принять решение об одностороннем отказе от исполнения контракта",docx,0.900
Проект контракта на ремонт дороги__headings_fixed,28,СДАЧА И ПРИЕМКА РАБОТ,acceptance,"9.1. Приемке подлежат фактически выполненные и соответствующие условиям Контракта и всем нормативным требованиям работы. Периодичность приемки-передачи промежуточных результатов выполнения работ определяется Подрядчиком самостоятельно.
Заказчик назначает своего представителя на Объекте, который от его имени  осуществляет приемку предъявленных Подрядчиком выполненных работ.
Приемка выполненных работ осуществляется и оформляется в соответствии с организационно – технологической документацией, действующими  нормативными и руководящими документами, условиями настоящего Контракта с составлением Подрядчиком и представлением Заказчику документов, установленных в п.8.27 настоящего Контракта.
По требованию Заказчика могут быть проведены предварительные испытания результата работ. В случае проведения таких испытаний, приемка результата работ может осуществляться только при положительном результате предварительных испытаний.
9.2. Приемка выполненных работ производится в соответствии с Техническим регламентом Таможенного союза ""Безопасность автомобильных дорог"" (ТР ТС 014/2011), утвержденным решением Комиссии Таможенного союза от 18 октября 2011 г. N 827 с оформлением документов согласно требованиям ст. 94 ФЗ РФ от 05.04.2013 №44-ФЗ «О контрактной системе в сфере закупок товаров, работ, услуг для обеспечения государственных и муниципальных нужд», а также условиям Контракта.
9.2.1. Приемка и оплата выполненных работ, в том числе их отдельных этапов, осуществляются на основании документа о приемке работ, подписанного усиленными квалифицированными электронными подписями уполномоченных лиц сторон контракта в соответствии с положениями Федерального закона ""Об электронной подписи"", подтверждающего выполнение комплексов (видов) работ (этапов работ) в соответствии с проектом по ремонту или сметным расчетом по ремонту, условиями контракта (приложение №3 к контракту).",docx,0.900
Проект контракта на ремонт дороги__headings_fixed,29,Приемка выполненных работ осуществляется в течение 25 (рабочих) дней с момента выполнения работ.,acceptance,"9.5. Оформление документа о приемке выполненных работ осуществляется после предоставления Подрядчиком обеспечения гарантийных обязательств (в случае установления Заказчиком требования об обеспечении гарантийных обязательств).
9.6. В течение 5 (пяти) рабочих дней с момента выполнения работ, в целях приемки выполненных работ подрядчик для подтверждения объемов и качества выполненных работ, предусмотренных проектом по ремонту или сметным расчетом по ремонту, формирует с использованием единой информационной системы документ о приемке работ, который должен содержать информацию, указанную в подпунктах «а» - «ж» части 13 статьи 94 Федерального закона от 5 апреля 2013 г.   № 44-ФЗ «О контрактной системе в сфере закупок товаров, работ, услуг для обеспечения государственных и муниципальных нужд», подписывает его усиленной квалифицированной электронной подписью лица, имеющего право действовать от имени подрядчика, и размещает в единой информационной системе. Также в единой информационной системе подрядчик размещает исполнительную документацию.
9.7. К документу о приемке могут прилагаться документы, которые считаются его неотъемлемой частью. При этом в случае, если информация, содержащаяся в прилагаемых документах, не соответствует информации, содержащейся в документе о приемке, приоритет имеет предусмотренная пунктом 1 части 13 статьи 94 Федерального закона от 5 апреля 2013 г. № 44-ФЗ «О контрактной системе в сфере закупок товаров, работ, услуг для обеспечения государственных и муниципальных нужд» информация, содержащаяся в документе о приемке.
9.8. Документ о приемке, подписанный Подрядчиком не позднее одного часа с момента его размещения в единой информационной системе автоматически с использованием единой информационной системы направляется Заказчику. Датой поступления Заказчику документа о приемке, подписанного Подрядчиком, считается дата размещения такого документа в единой информационной системе в соответствии с часовой зоной, в которой расположен Заказчик.
9.9. В течение 20 (двадцати) рабочих дней, следующих за днем поступления документа о приемке, Заказчик (за исключением случая создания приемочной комиссии) осуществляет одно из следующих действий:
а) подписывает усиленной электронной подписью лица, имеющего право действовать от имени Заказчика, и размещает в единой информационной системе документ о приемке;
б) формирует с использованием единой информационной системы, подписывает усиленной электронной подписью лица, имеющего право действовать от имени Заказчика, и размещает в единой информационной системе мотивированный отказ от подписания документа о приемке с указанием причин такого отказа.
При принятии решения об отказе в приемке результатов выполненных работ заказчик формирует с использованием единой информационной системы мотивированный отказ и подписывает его усиленной квалифицированной электронной подписью лица, имеющего право действовать от имени заказчика.
При формировании документа о приемке работ или мотивированного отказа от приемки работ с использованием единой информационной системы, их размещении в единой информационной системе, обмене ими между подрядчиком и заказчиком с использованием единой информационной системы используются единые форматы электронных документов и открытые форматы для обмена данными, которые размещаются на официальном сайте единой информационной системы в информационно-телекоммуникационной сети ""Интернет"" Федеральным казначейством.",docx,0.900
Проект контракта на ремонт дороги__headings_fixed,30,"В случае создания приемочной комиссии в течение 20 (двадцати) рабочих дней, следующих за днем поступления Заказчику документа о приемке",acceptance,"а) члены приемочной комиссии подписывают усиленными электронными подписями поступивший документ о приемке или формируют с использованием единой информационной системы, подписывают усиленными электронными подписями мотивированный отказ от подписания документа о приемке с указанием причин такого отказа. При этом, если приемочная комиссия включает членов, не являющихся работниками заказчика, допускается осуществлять подписание документа о приемке, составление мотивированного отказа от подписания документа о приемке, подписание такого отказа без использования усиленных электронных подписей и единой информационной системы;
б) после подписания членами приемочной комиссии документа о приемке или мотивированного отказа от подписания документа о приемке Заказчик подписывает документ о приемке или мотивированный отказ от подписания документа о приемке усиленной электронной подписью лица, имеющего право действовать от имени Заказчика, и размещает их в единой информационной системе. Если члены приемочной комиссии не использовали усиленные электронные подписи и единую информационную систему, Заказчик прилагает подписанные ими документы в форме электронных образов бумажных документов
9.11. Документ о приемке, мотивированный отказ от подписания документа о приемке не позднее одного часа с момента размещения в единой информационной системе направляются автоматически с использованием единой информационной системы Подрядчику. Датой поступления Подрядчику документа о приемке, мотивированного отказа от подписания документа о приемке считается дата размещения таких документа о приемке, мотивированного отказа в единой информационной системе в соответствии с часовой зоной, в которой расположен Подрядчик.
9.12. В случае получения мотивированного отказа от подписания документа о приемке Подрядчик вправе устранить причины, указанные в таком мотивированном отказе, и направить Заказчику документ о приемке в порядке, предусмотренном настоящим разделом.
Выявленные нарушения устраняются в течение 3-х рабочих дней с даты поступления Подрядчику мотивированного отказа от подписания документа о приемке.",docx,0.900
Проект контракта на ремонт дороги__headings_fixed,31,"Датой приемки выполненной работы (ее результатов) считается дата размещения в единой информационной системе документа о приемке, подписанного Заказчиком.",acceptance,"9.14. Внесение исправлений в документ о приемке осуществляется путем формирования, подписания усиленными электронными подписями лиц, имеющих право действовать от имени Подрядчика и Заказчика, и размещения в единой информационной системе исправленного документа о приемке.
9.15. Для проверки представленных подрядчиком результатов выполненных работ, предусмотренных контрактом, в части их соответствия условиям контракта, в том числе проекту по ремонту или сметному расчету по ремонту, которые являются неотъемлемой частью контракта, проводить экспертизу результатов выполненных работ.
Экспертиза результатов выполненных работ проводится заказчиком своими силами или с привлечением экспертов, экспертных организаций на основании контрактов, заключенных в соответствии с Федеральным законом о контрактной системе. При принятии решения о приемке результатов выполненных работ, отдельных этапов исполнения контракта или об отказе в приемке результатов выполненных работ, отдельных этапов исполнения контракта заказчик, приемочная комиссия (в случае ее создания) должны учитывать отраженные в заключении по результатам указанной экспертизы предложения экспертов, экспертных организаций, привлеченных для ее проведения.
В ходе приемки Заказчиком также проверяется достоверность информации в документе о приемке и в приложенных к нему документах.
Экспертиза выполненных работ проводится в срок, не превышающий срок приемки, установленный в п. 9.8. Контракта.",docx,0.900
Проект контракта на ремонт дороги__headings_fixed,32,Отсутствие исполнительной документации на объем представленных к приемке работ является основанием для отказа в приемке выполненных работ.,acceptance,"9.17. Нарушение предусмотренных Контрактом сроков формирования, подписания и размещения Подрядчиком документа о приемке, является основанием к размещению Заказчиком мотивированного отказа от подписания документа о приёмке.
9.18. При наличии необходимых средств в связи с перераспределением объемов финансирования с последующих периодов на более ранние периоды заказчик по согласованию с подрядчиком в соответствии с дополнительным соглашением о перераспределении объемов финансирования к контракту принимает досрочно выполненные подрядчиком работы и оплачивает их в соответствии с условиями контракта и графиком оплаты выполненных по контракту работ (при наличии такого графика).
9.19. В случае установления Заказчиком при приемке работ несоответствия качества выполненных Подрядчиком видов работ требованиям настоящего Контракта или применения некачественных материалов, Заказчик не принимает указанные виды работ до момента устранения выявленных нарушений.",docx,0.900
Проект контракта на ремонт дороги__headings_fixed,33,"Гарантии качества распространяются на все конструктивные элементы и работы, выполненные Подрядчиком и субподрядчиками по настоящему Контракту.",,"В соответствии с частью 4 статьи 425 Гражданского кодекса Российской Федерации окончание срока действия Контракта не освобождает Подрядчика от ответственности за нарушение исполнения положений настоящего раздела.
Гарантийные сроки установлены с учетом требований к гарантийным срокам, предусмотренным приложением № 1 к Типовым условиям. Течение гарантийных сроков начинается с даты подписания заказчиком документа о приемке, сформированного с использованием единой информационной системы в сфере закупок по форме согласно приложению N 2, или N 3, или N 4 к Типовым условиям,  а в случае досрочного расторжения контракта - с даты, с которой в соответствии с законодательством Российской Федерации контракт признается расторгнутым.
10.2. Гарантийный срок на выполненные Работы с даты подписания Сторонами Акта приемочной комиссии о готовности к приемке в эксплуатацию Объекта должны составлять:
- верхний слой асфальтобетонного покрытия - 5 лет.
- дорожные знаки с применением световозвращающего материала II и III класса - 10 лет.
- барьерное ограждение – 5 лет.
- сигнальные столбики – 2 года.
- дорожная разметка горячим и холодным пластиком со светоотражающими элементами – 1 год.
- дорожная разметка краской со светоотражающими элементами – 3 месяца.
10.3. В случае если производителями или поставщиками технологического и инженерного оборудования, применяемого при выполнении работ по контракту, установлены гарантийные сроки на такое оборудование, большие по сравнению с гарантийным сроком, установленным контрактом, на соответствующее технологическое и инженерное оборудование применяются гарантийные сроки, установленные его производителями или поставщиками.
В случае если производителями или поставщиками материалов, конструкций, изделий или оборудования, подлежащих передаче заказчику после завершения работ, установлены гарантийные сроки на такие материалы, конструкции, изделия или оборудование, большие по сравнению с гарантийным сроком, установленным контрактом, на такие материалы, конструкции, изделия и оборудование применяются гарантийные сроки, предусмотренные производителями или поставщиками. Подрядчик обязуется передать заказчику все документы, подтверждающие гарантии качества и гарантийные сроки, предусмотренные указанными поставщиками или производителями.
10.4. Подрядчик несет ответственность за недостатки (дефекты) работ, обнаруженные в период гарантийных сроков, если не докажет, что они произошли вследствие нормального износа объекта и его частей, неправильной его эксплуатации, ненадлежащего ремонта объекта, произведенного заказчиком или привлеченными заказчиком третьими лицами.",docx,0.451
Проект контракта на ремонт дороги__headings_fixed,34,"Устранение недостатков (дефектов) работ, выявленных в течение гарантийных сроков, осуществляется силами подрядчика и за его счет.",,"10.6.Если в течение гарантийных сроков будут выявлены недостатки (дефекты) работ, заказчик уведомляет об этом подрядчика в порядке, предусмотренном контрактом для направления уведомлений.
10.7. Не позднее 10 календарных дней со дня получения подрядчиком уведомления о выявленных недостатках (дефектах) работ стороны составляют акт с указанием выявленных недостатков (дефектов) работ, причин их возникновения, порядка и сроков их устранения (далее - акт).
10.8. В случае уклонения подрядчика от составления акта в установленный срок заказчик вправе составить акт без участия подрядчика. При отказе Подрядчика от составления или согласования акта обнаруженных дефектов Заказчик составляет односторонний акт с возможным привлечением ответственных представителей контролирующих органов или сторонних организаций.
10.9. Если иной срок не будет определен сторонами в акте, подрядчик обязуется устранить выявленные недостатки (дефекты) работ не позднее одного месяца со дня получения от заказчика уведомления о выявленных недостатках (дефектах) работ.
10.10.  В случае отказа подрядчика от устранения выявленных недостатков (дефектов) работ или в случае неустранения недостатков (дефектов) работ в установленный актом срок заказчик вправе для устранения недостатков (дефектов) работ привлечь третьих лиц и потребовать от подрядчика возмещения расходов на устранение недостатков (дефектов) работ.
10.11. Течение гарантийных сроков прерывается на все время, на протяжении которого объект не мог эксплуатироваться вследствие недостатков (дефектов) работ, за которые подрядчик несет ответственность в соответствии с п. 41 Типовых условий, п.10.4 настоящего контракта.
10.12. В случае выявления органом, уполномоченным на осуществление контроля в сфере закупок товаров, работ, услуг для обеспечения государственных и муниципальных нужд, органом внутреннего государственного финансового контроля Смоленской области в ходе контрольных мероприятий факта несоответствия выполненных работ требованиям законодательства РФ или условиям Контракта, Подрядчик обязан устранить выявленные несоответствия, а в случае выявления фактов завышения стоимости выполненных работ и (или) неверного применения расценок, а также иных обстоятельств, повлекших причинение ущерба Заказчику, Подрядчик обязан возвратить в областной бюджет сумму излишне полученных денежных средств.",docx,0.459
Проект контракта на ремонт дороги__headings_fixed,35,Гарантийные обязательства по Контракту обеспечиваются независимой гарантией или внесением денежных средств на счет Заказчика.,,"Способ обеспечения гарантийных обязательств Подрядчик определяет самостоятельно.
Сумма обеспечения: _______ руб., что составляет 1 % от начальной (максимальной) цены Контракта.
10.13.2. В случае предоставления Подрядчиком независимой гарантии в качестве способа обеспечения исполнения гарантийных обязательств по Контракту срок ее действия должен превышать предусмотренный Контрактом срок исполнения обязательств (которые должны быть ею обеспечены) не менее чем на 1 (один) месяц.",docx,0.438
Проект контракта на ремонт дороги__headings_fixed,36,Внесение денежных средств в целях обеспечения гарантийных обязательств осуществляется по следующим реквизитам Заказчика,bank_details,"Получатель: Министерство финансов Смоленской области (СОГБУ «Смоленскавтодор» л/с 20808202680), ИНН 6731020765, КПП 673001001, Счет получателя: 03224643660000006301, Банк: Отделение Смоленск Банка России //УФК по Смоленской области г. Смоленск, БИК: 016614901, Кор.счет: 40102810445370000055, ОГРН 1036758300611, КБК 00000000000000000510, назначение платежа: 00000000000000000510R.
В назначении платежа указывается: ""Обеспечение гарантийных обязательств по контракту N __ от ___,  ИКЗ:_________________________ "".
10.13.4. В случае предоставления Подрядчиком независимой  гарантии в качестве способа обеспечения гарантийных обязательств она должна соответствовать требованиям, установленным ст. ст. 45 и 96 Федерального закона от 05.04.2013 N 44-ФЗ.
10.13.5. Подрядчик вправе изменить способ обеспечения гарантийных обязательств по Контракту и (или) предоставить Заказчику взамен ранее предоставленного обеспечения гарантийных обязательств новое обеспечение гарантийных обязательств.",docx,0.900
Проект контракта на ремонт дороги__headings_fixed,37,"Если в качестве обеспечения гарантийных обязательств внесены денежные средства, Заказчик обязуется",,"- Возвратить их в полном объеме в срок не позднее 30 (тридцати) дней с момента окончания срока гарантийных обязательств.
- Возвратить их в полном объеме не позднее 30 (тридцати) дней с момента предоставления Подрядчиком независимой гарантии в качестве обеспечения гарантийных обязательств (при изменении способа обеспечения гарантийных обязательств по Контракту).",docx,0.477
Проект контракта на ремонт дороги__headings_fixed,38,Подрядчик предоставляет обеспечение гарантийных обязательств в полном объеме не позднее чем за 5 дней до даты окончательной приемки работ.,acceptance,Оформление документа о приемке работы осуществляется только после предоставления Подрядчиком обеспечения исполнения гарантийных обязательств по Контракту в полном объеме.,docx,0.900
Проект контракта на ремонт дороги__headings_fixed,39,ОТВЕТСТВЕННОСТЬ СТОРОН.,liability,"11.1. В случае неисполнения или ненадлежащего исполнения обязательств, предусмотренных контрактом, заказчик и подрядчик несут ответственность в соответствии со статьей 34 Федерального закона о контрактной системе, а также условиями контракта.
11.2. В случае просрочки исполнения Заказчиком обязательств, предусмотренных Контрактом, а также в иных случаях неисполнения или ненадлежащего исполнения Заказчиком обязательств, предусмотренных Контрактом, Подрядчик вправе потребовать уплаты неустоек (штрафов, пеней).
11.3. Пеня начисляется за каждый день просрочки исполнения заказчиком обязательства, предусмотренного контрактом, начиная со дня, следующего после дня истечения установленного контрактом срока исполнения обязательства. При этом размер пени устанавливается в размере одной трехсотой действующей на дату уплаты пеней ключевой ставки Центрального банка Российской Федерации от не уплаченной в срок суммы.
11.4 За каждый факт неисполнения заказчиком обязательств, предусмотренных контрактом, за исключением просрочки исполнения обязательств, предусмотренных контрактом, размер штрафа устанавливается в виде фиксированной суммы:
а) 1 тысяча рублей, если цена контракта не превышает 3 млн. рублей (включительно);
б) 5 тысяч рублей, если цена контракта составляет от 3 млн. рублей до 50 млн. рублей (включительно);
в) 10 тысяч рублей, если цена контракта составляет от 50 млн. рублей до 100 млн. рублей (включительно);
г) 100 тысяч рублей, если цена контракта превышает 100 млн. рублей.
11.5. В случае просрочки исполнения подрядчиком обязательств (в том числе гарантийного обязательства), предусмотренных контрактом, а также в иных случаях неисполнения или ненадлежащего исполнения подрядчиком обязательств, предусмотренных контрактом, заказчик направляет подрядчику требование об уплате неустоек (штрафов, пеней).
11.6. Пеня начисляется за каждый день просрочки исполнения поставщиком (подрядчиком, исполнителем) обязательства, предусмотренного контрактом, начиная со дня, следующего после дня истечения установленного контрактом срока исполнения обязательства, и устанавливается контрактом в размере одной трехсотой действующей на дату уплаты пени ключевой ставки Центрального банка Российской Федерации от цены контракта (отдельного этапа исполнения контракта), уменьшенной на сумму, пропорциональную объему обязательств, предусмотренных контрактом (соответствующим отдельным этапом исполнения контракта) и фактически исполненных поставщиком (подрядчиком, исполнителем), за исключением случаев, если законодательством Российской Федерации установлен иной порядок начисления пени.
11.7 Штрафы начисляются за ненадлежащее исполнение заказчиком обязательств, предусмотренных контрактом, неисполнение или ненадлежащее исполнение подрядчиком обязательств, предусмотренных контрактом, за исключением просрочки исполнения предусмотренных контрактом обязательств заказчиком или подрядчиком (в том числе требований к гарантии качества выполненных работ, а также требований к гарантийным срокам). Размер штрафа устанавливается контрактом в соответствии с Правилами определения размера штрафа, начисляемого в случае ненадлежащего исполнения заказчиком, неисполнения или ненадлежащего исполнения поставщиком (подрядчиком, исполнителем) обязательств, предусмотренных контрактом (за исключением просрочки исполнения обязательств заказчиком, поставщиком (подрядчиком, исполнителем), утвержденными постановлением Правительства Российской Федерации от 30 августа 2017 г. N 1042 ""Об утверждении Правил определения размера штрафа, начисляемого в случае ненадлежащего исполнения заказчиком, неисполнения или ненадлежащего исполнения поставщиком (подрядчиком, исполнителем) обязательств, предусмотренных контрактом (за исключением просрочки исполнения обязательств заказчиком, поставщиком (подрядчиком, исполнителем), о внесении изменений в постановление Правительства Российской Федерации от 15 мая 2017 г. N 570 и признании утратившим силу постановления Правительства Российской Федерации от 25 ноября 2013 г. N 1063"".
11.8. За каждый факт неисполнения или ненадлежащего исполнения Подрядчиком обязательств, предусмотренных Контрактом, за исключением просрочки исполнения обязательств (в том числе гарантийного обязательства), предусмотренных контрактом Подрядчик выплачивает Заказчику штраф в размере:
а) 10 процентов цены контракта (этапа) в случае, если цена контракта (этапа) не превышает 3 млн. рублей;
б) 5 процентов цены контракта (этапа) в случае, если цена контракта (этапа) составляет от 3 млн. рублей до 50 млн. рублей (включительно);
в) 1 процент цены контракта (этапа) в случае, если цена контракта (этапа) составляет от 50 млн. рублей до 100 млн. рублей (включительно);
г) 0,5 процента цены контракта (этапа) в случае, если цена контракта (этапа) составляет от 100 млн. рублей до 500 млн. рублей (включительно);
д) 0,4 процента цены контракта (этапа) в случае, если цена контракта (этапа) составляет от 500 млн. рублей до 1 млрд. рублей (включительно);
е) 0,3 процента цены контракта (этапа) в случае, если цена контракта (этапа) составляет от 1 млрд. рублей до 2 млрд. рублей (включительно);
ж) 0,25 процента цены контракта (этапа) в случае, если цена контракта (этапа) составляет от 2 млрд. рублей до 5 млрд. рублей (включительно);
з) 0,2 процента цены контракта (этапа) в случае, если цена контракта (этапа) составляет от 5 млрд. рублей до 10 млрд. рублей (включительно);
и) 0,1 процента цены контракта (этапа) в случае, если цена контракта (этапа) превышает 10 млрд. рублей.
11.9. За каждый факт неисполнения или ненадлежащего исполнения Подрядчиком обязательств, предусмотренных Контрактом, заключенным с победителем закупки (или с иным участником закупки в случаях, установленных Федеральным законом «О контрактной системе в сфере закупок товаров, работ, услуг для обеспечения государственных и муниципальных нужд»), предложившим наиболее высокую цену за право заключения контракта, за исключением просрочки исполнения обязательств (в том числе гарантийного обязательства), предусмотренных контрактом, Подрядчик выплачивает заказчику штраф в размере:
а) в случае если цена Контракта не превышает начальную (максимальную) цену Контракта:
- 10 процентов начальной (максимальной) цены Контракта в случае, если цена Контракта не превышает 3 млн. рублей;
- 5 процентов начальной (максимальной) цены Контракта в случае, если цена Контракта составляет от  3 млн. рублей до 50 млн. рублей (включительно);
- 1 процент начальной (максимальной) цены Контракта в случае, если цена Контракта составляет от  50 млн. рублей до 100 млн. рублей (включительно);
б) в случае если цена Контракта превышает начальную (максимальную) цену Контракта:
- 10 процентов цены Контракта в случае, если цена Контракта не превышает 3 млн. рублей;
- 5 процентов цены Контракта в случае, если цена Контракта составляет от  3 млн. рублей до 50 млн. рублей (включительно);
- 1 процент цены Контракта в случае, если цена Контракта составляет от  50 млн. рублей до 100 млн. рублей (включительно);
11.10. За каждый факт неисполнения или ненадлежащего исполнения Подрядчиком обязательства, предусмотренного Контрактом, которое не имеет стоимостного выражения, Подрядчик выплачивает Заказчику штраф в размере:
а) 1000 рублей, если цена Контракта не превышает 3 млн. рублей;
б) 5000 рублей, если цена Контракта составляет от 3 млн. рублей до 50 млн. рублей (включительно);
в) 10000 рублей, если цена Контракта составляет от 50 млн. рублей до 100 млн. рублей (включительно);
г) 100000 рублей, если цена Контракта превышает 100 млн. рублей.
11.11. За неисполнение условия, определенного в п.8.43 настоящего Контракта о привлечении к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства, социально ориентированных некоммерческих организаций в объеме 25 процентов от цены Контракта, Подрядчик выплачивает Заказчику штраф в размере 5 процентов объема такого привлечения, установленного контрактом.
11.12. В случае непредоставления в течение десяти дней информации заказчику о всех привлеченных соисполнителях, субподрядчиках, заключивших договор или договоры с подрядчиком, цена которого или общая цена которых при выполнении работ по строительству (реконструкции), капитальному ремонту, ремонту автомобильных дорог и искусственных дорожных сооружений составляет более чем 10 процентов цены контракта, уплачивать пени в размере одной трехсотой действующей на дату уплаты пени ключевой ставки Центрального банка Российской Федерации от цены договора, заключенного подрядчиком с соисполнителем, субподрядчиком в соответствии с частью 24 статьи 34 Федерального закона о контрактной системе. Пеня подлежит начислению за каждый день просрочки исполнения такого обязательства.
11.13. Общая сумма начисленных штрафов за неисполнение или ненадлежащее исполнение Подрядчиком обязательств, предусмотренных Контрактом, не может превышать цену Контракта",docx,0.900
